conv_id	prompt_pl	prompt	context	mood	mood_idx	sentiment	sentiment_idx
hit:6242_conv:12484	Jestem bardzo zaniepokojony zbliżającym się weekendem. Może to oznaczać zobaczenie kogoś, z kim jestem w pewnym sensie, i nie jestem gotowy, aby zobaczyć go ponownie.	I am feeling quite a lot of trepidation about the weekend coming up. It might involve seeing someone I am kind of involved with and I am not ready to see them again.	apprehensive	fear	4	bad	1
hit:3717_conv:7434	Uwielbiam opiekować się babcią! Ma 94 lata i dobrze się czuję, pomagając jej w każdy możliwy sposób!	I love looking after my grandma!  She is 94 and it makes me feel good to help her in any way I can!	caring	other_good	2	good	0
hit:12380_conv:24761	Mój brat w końcu poszedł do szkoły prawniczej! Tak się cieszę z jego powodu.	My brother finally got into law school! I am so happy for him.	proud	other_good	2	good	0
hit:148_conv:296	W samolocie bardzo się bałem z powodu turbulencji.	I was very afraid in airplane because of turbulence.	terrified	fear	4	bad	1
hit:7182_conv:14364	Dowiedziałem się, że nie wygrałem na loterii.	I found out I did not win the lottery.	sad	sadness	5	bad	1
hit:426_conv:853	Jestem wściekły na Trumpa.	I am furious at Trump.	furious	anger	3	bad	1
hit:3864_conv:7728	W pobliżu mnie otworzy się nowy park rozrywki. Nie będę już musiał jechać godziną do najbliższego.	A new amusement park is going to open near me. I won't have to drive an hour to the nearest one anymore.	excited	happiness	0	good	0
hit:9946_conv:19892	Mój chomik umarł wczoraj. Byłem tak zrozpaczony.	My hamster died yesterday. I was so distraught.	sad	sadness	5	bad	1
hit:4775_conv:9550	Chciałam nową sukienkę. Ale moja najlepsza przyjaciółka kupiła sobie sukienkę.	I wanted a new dress. But my best friend bought the dress for herself.	jealous	other_bad	7	bad	1
8790-4	Chodźmy do innego miejsca, w którym pracuje mój przyjaciel, zapłacę tutaj.	Let's go to another place where my friend is working , let me pay here .	no emotion	neutral	8	neutral	2
hit:3994_conv:7989	Byłem dziś w kolejce po fast food, a osoba przede mną zapłaciła za mój posiłek! Zaproponowałem, że zrobię to samo dla osoby za mną, chociaż zawsze uważam, że to tandetne, kiedy o tym słyszę. Ale to wciąż było fajne wydarzenie, które się wydarzyło, ponieważ jestem pewien, że trwało przez jakiś czas.	I was in line getting fast food today, and the person in front of me paid for my meal! I offered to do the same for the person behind me, even though I always think that's cheesy when I hear about it. But it was still kind of a cool event that happened, as I'm sure it carried on a while.	grateful	happiness	0	good	0
hit:7570_conv:15140	Wiem, że wygram sprawę sądową.	I know I will win my court case.	confident	confidence	1	good	0
1752-2	Gdzie jest nowy dom? To jest daleko stąd ?	Where's the new house ? Is it far from here ?	no emotion	neutral	8	neutral	2
hit:6416_conv:12833	Rzuciłem studia 2 razy. Po 5 latach szkoły udało mi się ją ukończyć. Nie poddałem się.	I dropped out of college 2 times. After 5 years of school I was able to graduate. I didn't give up.	proud	other_good	2	good	0
hit:2913_conv:5826	Mój były przychodzi porozmawiać. Boję się, że chce się pogodzić. Ja nie	My ex is coming over to talk. I'm scared that he wants to make up. I don't	afraid	fear	4	bad	1
hit:10981_conv:21962	Mój syn wyjechał z rodziną na kilka dni. Dom wydawał się taki pusty bez niego.	My son went to stay with family for a  few days.  The house felt so empty without him.	lonely	sadness	5	bad	1
hit:4369_conv:8739	Kiedy nie było mnie na weekend, ludzie zatrzymywali się w moim domu, więc nie musieli płacić za hotel. Kiedy wróciłem, zostawili bałagan i nie wkładali wiele wysiłku, aby odłożyć rzeczy tam, gdzie je znaleźli. Mieli też być dobrymi przyjaciółmi.	I had people stay at my house while I was  gone over the weekend, so they wouldn't have to pay for a hotel. When I came back, they had left a mess and didn't really put in much effort to put things back where they found them. They were supposed to be good friends, too.	angry	anger	3	bad	1
hit:6039_conv:12078	Moja żona zmarła około rok temu, teraz nie mam rodziny w moim życiu.	My wife passed away about a year ago, now I have no family in my life.	lonely	sadness	5	bad	1
hit:3732_conv:7465	Któregoś dnia kupiłem los na loterię. Byłem tak pewny, że trafię w dziesiątkę. Byłem zmiażdżony, kiedy dowiedziałem się, że nie wygrałem!	I bought a lottery ticket the other day. I was so confident I was going to hit the jackpot. I was crushed when I found out I didn't win!	disappointed	sadness	5	bad	1
hit:5934_conv:11869	Skończył mi się ulubiony makijaż i nie stać mnie na więcej.	I ran out of my favorite makeup and can't afford to buy more.	disappointed	sadness	5	bad	1
hit:11072_conv:22144	Byłem chory i zaopiekowała się mną moja dziewczyna	I was sick and my girlfirend took care of me	caring	other_good	2	good	0
hit:8354_conv:16708	W zeszłym tygodniu nieźle się wkurzyłem, kiedy nie rozpylali w moim mieszkaniu. Mam teraz błędy	I got pretty mad last week when they did not spray at my apartment. I have bugs now	furious	anger	3	bad	1
9131-5	Dziewięć dolarów i pięćdziesiąt centów.	Nine dollars and fifty cents .	no emotion	neutral	8	neutral	2
hit:10581_conv:21162	Utknąłem w korku i bardzo się zdenerwowałem	i was cut off in traffic and got really upset	furious	anger	3	bad	1
hit:2254_conv:4508	Jestem wdzięczny za mojego psa. Zawsze, gdy jestem samotna, pociesza mnie i znów czuję się szczęśliwa1	I am thankful for my dog. Whenever I am lonely, she comforts me and I feel happy again1	grateful	happiness	0	good	0
hit:8017_conv:16035	Mój pies kupił na dywanie. Byłem taki szalony.	My dog pooped on the rug. I was so mad.	furious	anger	3	bad	1
10086-6	I powinieneś mieć dobrą współpracę z innymi kolegami, wiesz, że naukowy harmonogram zwiększa wydajność pracy.	And you should have good co-operation with other colleagues , you know a scientific schedule brings efficiency to the work .	no emotion	neutral	8	neutral	2
hit:11517_conv:23034	Kiedy zjadłem sobie małą pizzę na diecie!	When I ate a small pizza to myself while on a diet!	ashamed	guilt	6	bad	1
hit:12320_conv:24640	Musiałem zabrać trzy pudła z samochodu z powrotem do sklepu. Odkąd ostatnio schudłam, zanim dotarłam do lady, spodnie opadły mi do kostek! Byłem TAK upokorzony!	I had to carry three boxes from my car back to the store.  Since I've lost weight recently, before I could make it to the counter, my pants dropped down to my ankles!  I was SO humiliated!	embarrassed	guilt	6	bad	1
hit:5243_conv:10486	Mój przyjaciel właśnie kupił BMW. Tak mi zazdroszczę.	My friend just bought a BMW.  I am so envious of him.	jealous	other_bad	7	bad	1
hit:4591_conv:9182	Jak mogę znów zaufać, skoro trzykrotnie oszukiwałem?	How can I trust again when I have ben cheated on thrice?	trusting	other_good	2	good	0
hit:3439_conv:6879	Jako dziecko omal nie utopiłem się w basenie. Tak się bałam.	When I was a child I nearly drowned in a swimming pool. I was so scared.	terrified	fear	4	bad	1
hit:6337_conv:12674	Byłem naprawdę zdenerwowany, gdy ktoś, komu naprawdę pomogłem, dał mi policzek	i really felt upset when someone i have really helped gave me a slap	annoyed	anger	3	bad	1
hit:12297_conv:24594	Kiedy dowiedziałem się, że mój brat się przeprowadzał, kiedy byłem młodszy, naprawdę mnie to zabiło. Tak bardzo będę za nim tęsknić	When I found out my brother was moving when I was younger, it really killed me. I was going to miss him so much	devastated	sadness	5	bad	1
hit:4095_conv:8190	Widziałem, jak mój sąsiad zaśmieca podjazd kilkoma tabliczkami czekolady, które zjadł. Co za nieodpowiedzialna osoba	I saw my neighbor litter the driveway with some chocolate bars he ate. What a irresponsible person	disgusted	other_bad	7	bad	1
hit:7280_conv:14560	Mój pies się starzeje i zaczyna chodzić trochę wolniej.	My dog is getting older and is starting to walk a little slower these days.	sad	sadness	5	bad	1
hit:10129_conv:20259	Mój brat wygrał wczoraj 75 telewizorów z pracy. Założę się, że będzie to wyglądać niesamowicie z grami na Xboxa.	My brother won a 75 TV from work yesterday. I bet that will look awesome with Xbox games.	jealous	other_bad	7	bad	1
hit:6932_conv:13865	W zeszłym miesiącu sprzedałem swój pierwszy obraz. Pracuję nad swoimi umiejętnościami malarskimi od lat po przerwie. Postanowiłem zareklamować je w Internecie i wreszcie sprzedałem!	I sold my first painting last month. I have been working on my painting skills recently after taking a break for years. I decided to advertise them online, and I finally sold one!	proud	other_good	2	good	0
hit:1075_conv:2150	Kiedy ciocia nie przyszła na maturę, zasmuciło mnie. Chciałem tylko, żeby tam była	When my aunt did not come to my graduation, it made me sad. I just wanted her to be there	disappointed	sadness	5	bad	1
hit:4690_conv:9381	Kiedy dostałem awans w pracy za moją ciężką pracę	When I got a promotion at work for my hard work	proud	other_good	2	good	0
6257-1	Ok, znalazłem to. Wymeldowujesz się 27 grudnia?	Ok I ’ Ve found it . Checking out on the 27th ?	no emotion	neutral	8	neutral	2
hit:2608_conv:5216	Obserwuj mojego umierającego psa	Watch my dying dog	sad	sadness	5	bad	1
hit:10920_conv:21841	Byłem tak podekscytowany, że zobaczyłem zupełnie nowy film, który właśnie wyszedł, a potem moja opiekunka anulowała i nie mogłem iść.	I was so excited to see a brand new movie that just came out, then my babysitter cancelled and I couldn't go.	disappointed	sadness	5	bad	1
hit:5281_conv:10562	Mężczyzna uderzył mnie pięścią w metrze w zeszłym tygodniu, teraz boję się wyjść z domu.	A man punched me on the subway last week, now I'm terrified to leave my house.	afraid	fear	4	bad	1
hit:6389_conv:12778	Mój pies miał właśnie szczenięta. Tak się cieszę, że ich widzę.	My dog just had puppies.  I am so happy to see them.	joyful	happiness	0	good	0
hit:3072_conv:6145	Podczas lunchu ze współpracownikami powiedziałem bardzo kiepski dowcip. Czułam się tak głupio.	I said a very bad joke during a lunch with my coworkers. I felt so stupid.	embarrassed	guilt	6	bad	1
hit:11583_conv:23166	Chciałbym kiedyś spróbować sushi. Jednak boję się zachorowania.	I want to try sushi some time.  I'm afraid of getting sick though.	apprehensive	fear	4	bad	1
hit:11576_conv:23152	Jadąc na operację, ufałem lekarzowi.	Going in for surgery, I've been trusting of the doctor.	trusting	other_good	2	good	0
hit:12182_conv:24364	Mój chłopak niedawno się oświadczył! Moje serce było pełne szczęścia!	My boyfriend recently proposed! My heart was filled with happiness!	joyful	happiness	0	good	0
hit:1659_conv:3318	Trochę się boję ubiegać się o moją pomoc finansową w tym roku. Nie jestem pewien, czy pokryje wszystkie moje wydatki na semestr. Jeśli nie, nie wiem, jak związam koniec z końcem i pójdę do szkoły.	Kind of scared to file for my financial aid this year. Not sure if it will cover all my expenses for the semester. If it doesn't, I don't know how I'll make ends meet and attend school.	apprehensive	fear	4	bad	1
hit:6859_conv:13719	Nie mogę uwierzyć, że moja przyjaciółka się żeni. Chcę wziąć ślub!	I can't believe my friend is getting married. I want to get married!	jealous	other_bad	7	bad	1
hit:12248_conv:24497	Czułem się tak, gdy nie dostałem wielkiego awansu w pracy, na którą ciężko pracowałem.	I felt this way when I didn't get the big promotion at work I worked hard for.	disappointed	sadness	5	bad	1
hit:12170_conv:24340	Poszedłem dziś na siłownię, aby zarejestrować się w promocji, gdzie miałem dostać 1 darmowy miesiąc. Okazało się jednak, że promocja wygasła.	I went to the gym today to register with a promotion were I was supposed to get 1 free month.  But it turned out the promotion was expired.	disappointed	sadness	5	bad	1
hit:7439_conv:14879	Moment, w którym mój brat zdecydował się wydać swoje świąteczne pieniądze na alkohol. Rozczarował rodzinę.	The time my brother decided to spend his Christmas money on alcohol. He disappointed the family.	furious	anger	3	bad	1
hit:8746_conv:17493	Moi rodzice nie odkładali wystarczająco dużo na emeryturę, a teraz, gdy osiągnęli wiek emerytalny, trochę się zmagają. Nadal jestem na studiach i nie jestem w stanie im naprawdę pomóc. Martwię się, jak przetrwają finansowo i czuję się winny, że nie mogę zaoferować zbyt wiele.	My parents didn't save enough for retirement, and now that they're retirement age, they're struggling a little. I'm still in college and am not able to really help them. I'm worried about how they'll survive financially, and I feel guilty about not being able to offer much.	terrified	fear	4	bad	1
hit:7435_conv:14871	Kiedy mój dom spłonął w gimnazjum. Musiałem ratować moich rodziców.	When my house burned down in junior high. I had to rescue my parents.	afraid	fear	4	bad	1
hit:288_conv:576	Wściekam się, kiedy zawodzę w szkole.	I get mad when I fail at school.	angry	anger	3	bad	1
hit:471_conv:943	Spędziłem dużo czasu na robieniu ciasteczek, a moja rodzina jadła większość z nich bez pytania.	I spent a long time making cookies and my family ate most of them without asking.	furious	anger	3	bad	1
hit:7713_conv:15426	Spędziliśmy dzień w parku. To było takie miłe i relaksujące. Bycie w naturze po prostu mnie uszczęśliwia.	We spent a day at the park. It was so nice and relaxing. Being in nature just makes me happy.	content	happiness	0	good	0
hit:3420_conv:6840	Bałem się, kiedy mój tata zachorował. To był pierwszy raz, kiedy go takiego widziałem	I was afraid when my dad got sick. It was the first time I ever saw him like that	afraid	fear	4	bad	1
